Height,Remaining_lease,district_C,district_N,district_E,district_S,district_W,Improved,Model_A,New_Gen,Premium,Simplified,Rel_value
12,93.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.33333333,0,1,0,0,0,0,1,0,0,0,0
12,95,0,1,0,0,0,0,1,0,0,0,0
12,62.41666667,0,1,0,0,0,0,1,0,0,0,0
12,75.41666667,0,1,0,0,0,0,1,0,0,0,0
12,67,0,1,0,0,0,0,1,0,0,0,0
12,66.66666667,0,1,0,0,0,0,1,0,0,0,0
12,66.58333333,0,1,0,0,0,0,1,0,0,0,0
12,62.66666667,0,1,0,0,0,0,1,0,0,0,0
12,62.83333333,0,1,0,0,0,0,1,0,0,0,0
12,62.66666667,0,1,0,0,0,0,1,0,0,0,0
12,93.16666667,0,1,0,0,0,0,1,0,0,0,0
12,94.83333333,0,1,0,0,0,0,1,0,0,0,0
12,94.91666667,0,1,0,0,0,0,1,0,0,0,0
12,93.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.41666667,0,1,0,0,0,0,1,0,0,0,1
12,74.08333333,0,1,0,0,0,0,1,0,0,0,0
12,66.75,0,1,0,0,0,0,1,0,0,0,0
12,67.08333333,0,1,0,0,0,0,1,0,0,0,0
12,66.5,0,1,0,0,0,0,1,0,0,0,0
12,75.66666667,0,1,0,0,0,0,1,0,0,0,0
12,74.91666667,0,1,0,0,0,0,1,0,0,0,0
12,62.58333333,0,1,0,0,0,0,1,0,0,0,0
12,62.66666667,0,1,0,0,0,0,1,0,0,0,0
12,61.16666667,0,1,0,0,0,0,1,0,0,0,0
12,94.83333333,0,1,0,0,0,0,1,0,0,0,0
12,93.41666667,0,1,0,0,0,0,1,0,0,0,1
12,67,0,1,0,0,0,0,1,0,0,0,0
12,71.33333333,0,1,0,0,0,0,1,0,0,0,0
12,71.33333333,0,1,0,0,0,0,1,0,0,0,0
12,71.16666667,0,1,0,0,0,0,1,0,0,0,0
12,93.08333333,0,1,0,0,0,0,1,0,0,0,0
12,62,0,1,0,0,0,0,1,0,0,0,0
12,93.08333333,0,1,0,0,0,0,1,0,0,0,0
12,95.08333333,0,1,0,0,0,0,1,0,0,0,0
12,74.91666667,0,1,0,0,0,0,1,0,0,0,0
12,71.16666667,0,1,0,0,0,0,1,0,0,0,0
12,66.83333333,0,1,0,0,0,0,1,0,0,0,0
12,61.66666667,0,1,0,0,0,0,1,0,0,0,0
12,94.66666667,0,1,0,0,0,0,1,0,0,0,0
12,64,0,1,0,0,0,0,1,0,0,0,0
12,73.91666667,0,1,0,0,0,0,1,0,0,0,0
12,73.91666667,0,1,0,0,0,0,1,0,0,0,0
12,61.58333333,0,1,0,0,0,0,1,0,0,0,0
12,61.91666667,0,1,0,0,0,0,1,0,0,0,0
12,66.75,0,1,0,0,0,0,1,0,0,0,0
12,66.75,0,1,0,0,0,0,1,0,0,0,0
12,62,0,1,0,0,0,0,1,0,0,0,0
12,66,0,1,0,0,0,0,1,0,0,0,0
12,94.91666667,0,1,0,0,0,0,1,0,0,0,0
12,94.91666667,0,1,0,0,0,0,1,0,0,0,0
12,66.41666667,0,1,0,0,0,0,1,0,0,0,0
12,62,0,1,0,0,0,0,1,0,0,0,0
12,65.16666667,0,1,0,0,0,0,1,0,0,0,0
12,62.5,0,1,0,0,0,0,1,0,0,0,0
12,64.08333333,0,1,0,0,0,0,1,0,0,0,0
12,62.08333333,0,1,0,0,0,0,1,0,0,0,0
12,94.5,0,1,0,0,0,0,1,0,0,0,0
12,94.83333333,0,1,0,0,0,0,1,0,0,0,0
12,93.08333333,0,1,0,0,0,0,1,0,0,0,1
12,73.25,0,1,0,0,0,0,1,0,0,0,0
12,74.33333333,0,1,0,0,0,0,1,0,0,0,0
12,61.83333333,0,1,0,0,0,0,1,0,0,0,0
12,75.33333333,0,1,0,0,0,0,1,0,0,0,0
12,61,0,1,0,0,0,0,1,0,0,0,0
12,62.5,0,1,0,0,0,0,1,0,0,0,0
12,66.16666667,0,1,0,0,0,0,1,0,0,0,0
12,61.91666667,0,1,0,0,0,0,1,0,0,0,0
12,94.75,0,1,0,0,0,0,1,0,0,0,1
12,92.91666667,0,1,0,0,0,0,1,0,0,0,1
12,73.5,0,1,0,0,0,0,1,0,0,0,0
12,62,0,1,0,0,0,0,1,0,0,0,0
12,70.75,0,1,0,0,0,0,1,0,0,0,0
12,66.08333333,0,1,0,0,0,0,1,0,0,0,0
12,75.16666667,0,1,0,0,0,0,1,0,0,0,0
12,74.41666667,0,1,0,0,0,0,1,0,0,0,0
12,61.66666667,0,1,0,0,0,0,1,0,0,0,0
12,74.91666667,0,1,0,0,0,0,1,0,0,0,0
12,66.5,0,1,0,0,0,0,1,0,0,0,0
12,61.75,0,1,0,0,0,0,1,0,0,0,0
12,62.25,0,1,0,0,0,0,1,0,0,0,0
12,61.91666667,0,1,0,0,0,0,1,0,0,0,0
12,94.25,0,1,0,0,0,0,1,0,0,0,0
12,61.91666667,0,1,0,0,0,0,1,0,0,0,0
12,94.33333333,0,1,0,0,0,0,1,0,0,0,0
12,94.25,0,1,0,0,0,0,1,0,0,0,0
12,94.58333333,0,1,0,0,0,0,1,0,0,0,0
12,92.83333333,0,1,0,0,0,0,1,0,0,0,1
12,92.91666667,0,1,0,0,0,0,1,0,0,0,1
12,65.66666667,0,1,0,0,0,0,1,0,0,0,0
12,66.33333333,0,1,0,0,0,0,1,0,0,0,0
12,61.66666667,0,1,0,0,0,0,1,0,0,0,0
12,94.58333333,0,1,0,0,0,0,1,0,0,0,1
12,94.58333333,0,1,0,0,0,0,1,0,0,0,1
12,76.41666667,0,1,0,0,0,0,1,0,0,0,0
12,75.33333333,0,1,0,0,0,0,1,0,0,0,0
12,76.66666667,0,1,0,0,0,0,1,0,0,0,0
12,91.83333333,0,1,0,0,0,0,1,0,0,0,0
12,75.91666667,0,1,0,0,0,0,1,0,0,0,0
12,74,0,1,0,0,0,0,1,0,0,0,0
12,76,0,1,0,0,0,0,1,0,0,0,0
12,75,0,1,0,0,0,0,1,0,0,0,0
12,75.25,0,1,0,0,0,0,1,0,0,0,0
12,95.41666667,0,1,0,0,0,0,1,0,0,0,0
12,75.91666667,0,1,0,0,0,0,1,0,0,0,0
12,75.58333333,0,1,0,0,0,0,1,0,0,0,0
12,76.41666667,0,1,0,0,0,0,1,0,0,0,0
12,75,0,1,0,0,0,0,1,0,0,0,0
12,93.41666667,0,1,0,0,0,0,1,0,0,0,0
12,81.33333333,0,1,0,0,0,0,1,0,0,0,0
12,77.66666667,0,1,0,0,0,0,1,0,0,0,0
12,75.5,0,1,0,0,0,0,1,0,0,0,0
12,93.25,0,1,0,0,0,0,1,0,0,0,0
12,93.25,0,1,0,0,0,0,1,0,0,0,0
12,95.25,0,1,0,0,0,0,1,0,0,0,0
12,74.83333333,0,1,0,0,0,0,1,0,0,0,0
12,75.91666667,0,1,0,0,0,0,1,0,0,0,0
12,75.33333333,0,1,0,0,0,0,1,0,0,0,0
12,78.08333333,0,1,0,0,0,0,1,0,0,0,0
12,74.5,0,1,0,0,0,0,1,0,0,0,0
12,74.66666667,0,1,0,0,0,0,1,0,0,0,0
12,95.25,0,1,0,0,0,0,1,0,0,0,0
12,95.25,0,1,0,0,0,0,1,0,0,0,0
12,95.16666667,0,1,0,0,0,0,1,0,0,0,0
12,78.91666667,0,1,0,0,0,0,1,0,0,0,0
12,75.41666667,0,1,0,0,0,0,1,0,0,0,0
12,77.75,0,1,0,0,0,0,1,0,0,0,0
12,74.5,0,1,0,0,0,0,1,0,0,0,0
12,78.33333333,0,1,0,0,0,0,1,0,0,0,0
12,74.75,0,1,0,0,0,0,1,0,0,0,0
12,74.08333333,0,1,0,0,0,0,1,0,0,0,0
12,95.08333333,0,1,0,0,0,0,1,0,0,0,0
12,77.66666667,0,1,0,0,0,0,1,0,0,0,0
12,75.66666667,0,1,0,0,0,0,1,0,0,0,0
12,78.41666667,0,1,0,0,0,0,1,0,0,0,0
12,72,0,1,0,0,0,0,1,0,0,0,0
12,75.66666667,0,1,0,0,0,0,1,0,0,0,0
12,95.08333333,0,1,0,0,0,0,1,0,0,0,0
12,74.75,0,1,0,0,0,0,1,0,0,0,0
12,74.08333333,0,1,0,0,0,0,1,0,0,0,0
12,75.16666667,0,1,0,0,0,0,1,0,0,0,0
12,75.41666667,0,1,0,0,0,0,1,0,0,0,0
12,77,0,1,0,0,0,0,1,0,0,0,0
12,90.91666667,0,1,0,0,0,0,1,0,0,0,0
12,93,0,1,0,0,0,0,1,0,0,0,0
12,75.91666667,0,1,0,0,0,0,1,0,0,0,0
12,95,0,1,0,0,0,0,1,0,0,0,0
12,95,0,1,0,0,0,0,1,0,0,0,0
12,75.66666667,0,1,0,0,0,0,1,0,0,0,0
12,75.5,0,1,0,0,0,0,1,0,0,0,0
12,75.5,0,1,0,0,0,0,1,0,0,0,0
12,90.83333333,0,1,0,0,0,0,1,0,0,0,0
12,75.58333333,0,1,0,0,0,0,1,0,0,0,0
12,91.25,0,1,0,0,0,0,1,0,0,0,0
12,94.83333333,0,1,0,0,0,0,1,0,0,0,0
12,70.58333333,0,1,0,0,0,0,1,0,0,0,0
12,75.41666667,0,1,0,0,0,0,1,0,0,0,0
12,75.25,0,1,0,0,0,0,1,0,0,0,0
12,75,0,1,0,0,0,0,1,0,0,0,0
12,73.83333333,0,1,0,0,0,0,1,0,0,0,0
12,73.08333333,0,1,0,0,0,0,1,0,0,0,0
12,74.58333333,0,1,0,0,0,0,1,0,0,0,0
12,79.5,0,1,0,0,0,0,1,0,0,0,0
12,73.41666667,0,1,0,0,0,0,1,0,0,0,0
12,75.5,0,1,0,0,0,0,1,0,0,0,0
12,74.91666667,0,1,0,0,0,0,1,0,0,0,0
12,73.75,0,1,0,0,0,0,1,0,0,0,0
12,75.08333333,0,1,0,0,0,0,1,0,0,0,0
12,75.83333333,0,1,0,0,0,0,1,0,0,0,0
12,91.08333333,0,1,0,0,0,0,1,0,0,0,0
12,78.16666667,0,1,0,0,0,0,1,0,0,0,0
12,74.33333333,0,1,0,0,0,0,1,0,0,0,0
12,76.83333333,0,1,0,0,0,0,1,0,0,0,0
12,76.66666667,0,1,0,0,0,0,1,0,0,0,0
12,75.25,0,1,0,0,0,0,1,0,0,0,0
12,94.58333333,0,1,0,0,0,0,1,0,0,0,0
12,63.83333333,0,1,0,0,0,0,1,0,0,0,0
12,63.83333333,0,1,0,0,0,0,1,0,0,0,0
12,93.91666667,0,1,0,0,0,0,1,0,0,0,0
12,93.25,0,1,0,0,0,0,1,0,0,0,0
12,94.16666667,0,1,0,0,0,0,1,0,0,0,0
12,93.91666667,0,1,0,0,0,0,1,0,0,0,0
12,67.5,0,1,0,0,0,0,1,0,0,0,0
12,90.5,0,1,0,0,0,0,1,0,0,0,0
12,94.16666667,0,1,0,0,0,0,1,0,0,0,0
12,93.83333333,0,1,0,0,0,0,1,0,0,0,0
12,94.16666667,0,1,0,0,0,0,1,0,0,0,0
12,93.75,0,1,0,0,0,0,1,0,0,0,0
12,90.58333333,0,1,0,0,0,0,1,0,0,0,0
12,93.75,0,1,0,0,0,0,1,0,0,0,0
12,94.08333333,0,1,0,0,0,0,1,0,0,0,0
12,93.75,0,1,0,0,0,0,1,0,0,0,0
12,65.66666667,0,1,0,0,0,0,1,0,0,0,0
12,73,0,1,0,0,0,0,1,0,0,0,0
12,93.75,0,1,0,0,0,0,1,0,0,0,0
12,65.58333333,0,1,0,0,0,0,1,0,0,0,0
12,93.58333333,0,1,0,0,0,0,1,0,0,0,0
12,63.41666667,0,1,0,0,0,0,1,0,0,0,0
12,91.5,0,1,0,0,0,0,1,0,0,0,0
12,65.75,0,1,0,0,0,0,1,0,0,0,0
12,93.83333333,0,1,0,0,0,0,1,0,0,0,0
12,90.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.66666667,0,1,0,0,0,0,1,0,0,0,0
12,66.5,0,1,0,0,0,0,1,0,0,0,0
12,66.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.58333333,0,1,0,0,0,0,1,0,0,0,0
12,66.08333333,0,1,0,0,0,0,1,0,0,0,0
12,93.58333333,0,1,0,0,0,0,1,0,0,0,0
12,95.33333333,0,1,0,0,0,0,1,0,0,0,0
12,63,0,1,0,0,0,0,1,0,0,0,0
12,67.33333333,0,1,0,0,0,0,1,0,0,0,0
12,63.5,0,1,0,0,0,0,1,0,0,0,0
12,93.58333333,0,1,0,0,0,0,1,0,0,0,0
12,93.58333333,0,1,0,0,0,0,1,0,0,0,0
12,93.91666667,0,1,0,0,0,0,1,0,0,0,0
12,90.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.58333333,0,1,0,0,0,0,1,0,0,0,0
12,93.91666667,0,1,0,0,0,0,1,0,0,0,0
12,63.25,0,1,0,0,0,0,1,0,0,0,0
12,63.16666667,0,1,0,0,0,0,1,0,0,0,0
12,90.25,0,1,0,0,0,0,1,0,0,0,0
12,93.75,0,1,0,0,0,0,1,0,0,0,0
12,66.16666667,0,1,0,0,0,0,1,0,0,0,0
12,95.58333333,0,1,0,0,0,0,1,0,0,0,0
12,91.16666667,0,1,0,0,0,0,1,0,0,0,0
12,93.41666667,0,1,0,0,0,0,1,0,0,0,0
12,93.41666667,0,1,0,0,0,0,1,0,0,0,0
12,93.41666667,0,1,0,0,0,0,1,0,0,0,0
12,92.75,0,1,0,0,0,0,1,0,0,0,0
12,95.25,0,1,0,0,0,0,1,0,0,0,0
12,90.08333333,0,1,0,0,0,0,1,0,0,0,0
12,95.16666667,0,1,0,0,0,0,1,0,0,0,0
12,90.16666667,0,1,0,0,0,0,1,0,0,0,0
12,64.58333333,0,1,0,0,0,0,1,0,0,0,0
12,95.16666667,0,1,0,0,0,0,1,0,0,0,0
12,93.5,0,1,0,0,0,0,1,0,0,0,0
12,91.08333333,0,1,0,0,0,0,1,0,0,0,0
12,93.41666667,0,1,0,0,0,0,1,0,0,0,0
12,93.25,0,1,0,0,0,0,1,0,0,0,0
12,95.08333333,0,1,0,0,0,0,1,0,0,0,0
12,93.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.33333333,0,1,0,0,0,0,1,0,0,0,0
12,95.08333333,0,1,0,0,0,0,1,0,0,0,0
12,95.08333333,0,1,0,0,0,0,1,0,0,0,0
12,65,0,1,0,0,0,0,1,0,0,0,0
12,65.5,0,1,0,0,0,0,1,0,0,0,0
12,66,0,1,0,0,0,0,1,0,0,0,0
12,93.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.58333333,0,1,0,0,0,0,1,0,0,0,0
12,93.25,0,1,0,0,0,0,1,0,0,0,0
12,64.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.5,0,1,0,0,0,0,1,0,0,0,0
12,95,0,1,0,0,0,0,1,0,0,0,0
12,65.83333333,0,1,0,0,0,0,1,0,0,0,0
12,78.75,0,1,0,0,0,0,1,0,0,0,0
12,65.83333333,0,1,0,0,0,0,1,0,0,0,0
12,65.5,0,1,0,0,0,0,1,0,0,0,0
12,89.83333333,0,1,0,0,0,0,1,0,0,0,0
12,90.91666667,0,1,0,0,0,0,1,0,0,0,0
12,93.08333333,0,1,0,0,0,0,1,0,0,0,0
12,93.16666667,0,1,0,0,0,0,1,0,0,0,0
12,93.08333333,0,1,0,0,0,0,1,0,0,0,0
12,93,0,1,0,0,0,0,1,0,0,0,0
12,94.91666667,0,1,0,0,0,0,1,0,0,0,0
12,65.16666667,0,1,0,0,0,0,1,0,0,0,0
12,93.25,0,1,0,0,0,0,1,0,0,0,0
12,93,0,1,0,0,0,0,1,0,0,0,0
12,94.83333333,0,1,0,0,0,0,1,0,0,0,0
12,95.58333333,0,1,0,0,0,0,1,0,0,0,0
12,94.83333333,0,1,0,0,0,0,1,0,0,0,0
12,65.83333333,0,1,0,0,0,0,1,0,0,0,0
12,95.33333333,0,1,0,0,0,0,1,0,0,0,0
12,64.83333333,0,1,0,0,0,0,1,0,0,0,0
12,62.91666667,0,1,0,0,0,0,1,0,0,0,0
12,63.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.41666667,0,1,0,0,0,0,1,0,0,0,0
12,93.08333333,0,1,0,0,0,0,1,0,0,0,0
12,93.16666667,0,1,0,0,0,0,1,0,0,0,0
12,95.25,0,1,0,0,0,0,1,0,0,0,0
12,93,0,1,0,0,0,0,1,0,0,0,0
12,93.08333333,0,1,0,0,0,0,1,0,0,0,0
12,93.08333333,0,1,0,0,0,0,1,0,0,0,0
12,93,0,1,0,0,0,0,1,0,0,0,0
12,95.25,0,1,0,0,0,0,1,0,0,0,0
12,95.25,0,1,0,0,0,0,1,0,0,0,0
12,62.66666667,0,1,0,0,0,0,1,0,0,0,0
12,62.75,0,1,0,0,0,0,1,0,0,0,0
12,65.25,0,1,0,0,0,0,1,0,0,0,0
12,66.25,0,1,0,0,0,0,1,0,0,0,0
12,93,0,1,0,0,0,0,1,0,0,0,0
12,89.75,0,1,0,0,0,0,1,0,0,0,0
12,93.25,0,1,0,0,0,0,1,0,0,0,0
12,93.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.33333333,0,1,0,0,0,0,1,0,0,0,0
12,95.41666667,0,1,0,0,0,0,1,0,0,0,0
12,93.25,0,1,0,0,0,0,1,0,0,0,0
12,94.66666667,0,1,0,0,0,0,1,0,0,0,0
12,95.16666667,0,1,0,0,0,0,1,0,0,0,0
12,94.75,0,1,0,0,0,0,1,0,0,0,0
12,94.75,0,1,0,0,0,0,1,0,0,0,0
12,89.66666667,0,1,0,0,0,0,1,0,0,0,0
12,62.58333333,0,0,0,1,0,0,1,0,0,0,0
12,79.91666667,0,0,0,1,0,0,1,0,0,0,0
12,91.16666667,0,0,0,1,0,0,1,0,0,0,1
12,80.25,0,0,0,1,0,0,1,0,0,0,0
12,74.83333333,0,0,0,1,0,0,1,0,0,0,0
12,81.16666667,0,0,0,1,0,0,1,0,0,0,1
12,78.41666667,0,0,0,1,0,0,1,0,0,0,0
12,74.58333333,0,0,0,1,0,0,1,0,0,0,1
12,81.33333333,0,0,0,1,0,0,1,0,0,0,1
12,80.83333333,0,0,0,1,0,0,1,0,0,0,1
12,74.75,0,0,0,1,0,0,1,0,0,0,0
12,79.58333333,0,0,0,1,0,0,1,0,0,0,1
12,86.66666667,0,0,0,1,0,0,1,0,0,0,1
12,90.83333333,0,0,0,1,0,0,1,0,0,0,1
12,74.75,0,0,0,1,0,0,1,0,0,0,0
12,78.83333333,0,0,0,1,0,0,1,0,0,0,1
12,62.83333333,0,0,0,1,0,0,1,0,0,0,0
12,97,0,0,0,1,0,0,1,0,0,0,1
12,95,0,0,0,1,0,0,1,0,0,0,1
12,62.33333333,0,0,0,1,0,0,1,0,0,0,0
12,77.25,0,0,0,1,0,0,1,0,0,0,0
12,75,0,0,0,1,0,0,1,0,0,0,1
12,83.33333333,0,0,0,1,0,0,1,0,0,0,1
12,93.5,0,0,0,1,0,0,1,0,0,0,1
12,81.16666667,0,0,0,1,0,0,1,0,0,0,1
12,94.75,0,0,0,1,0,0,1,0,0,0,1
12,94.83333333,0,0,0,1,0,0,1,0,0,0,1
12,94.75,0,0,0,1,0,0,1,0,0,0,1
12,90.58333333,0,0,0,1,0,0,1,0,0,0,1
12,90.5,0,0,0,1,0,0,1,0,0,0,1
12,77.91666667,0,0,0,1,0,0,1,0,0,0,0
12,80.33333333,0,0,0,1,0,0,1,0,0,0,1
12,80.41666667,0,0,0,1,0,0,1,0,0,0,1
12,86.25,0,0,0,1,0,0,1,0,0,0,1
12,83,0,0,0,1,0,0,1,0,0,0,1
12,74.66666667,0,0,0,1,0,0,1,0,0,0,1
12,80.08333333,0,0,0,1,0,0,1,0,0,0,1
12,86,0,0,0,1,0,0,1,0,0,0,1
12,86.16666667,0,0,0,1,0,0,1,0,0,0,1
12,94.58333333,0,0,0,1,0,0,1,0,0,0,1
12,94.58333333,0,0,0,1,0,0,1,0,0,0,1
12,94.5,0,0,0,1,0,0,1,0,0,0,1
12,94.58333333,0,0,0,1,0,0,1,0,0,0,1
12,82.91666667,0,0,0,1,0,0,1,0,0,0,1
12,93.16666667,0,0,0,1,0,0,1,0,0,0,1
12,74.75,0,0,0,1,0,0,1,0,0,0,0
12,71.41666667,0,0,0,1,0,0,1,0,0,0,1
12,90.08333333,0,0,0,1,0,0,1,0,0,0,1
12,78.75,0,0,0,1,0,0,1,0,0,0,1
12,86.41666667,0,0,0,1,0,0,1,0,0,0,1
12,84.58333333,0,0,0,1,0,0,1,0,0,0,1
12,84.66666667,0,0,0,1,0,0,1,0,0,0,1
12,78.58333333,0,0,0,1,0,0,1,0,0,0,1
12,81.33333333,0,0,0,1,0,0,1,0,0,0,1
12,81.41666667,0,0,0,1,0,0,1,0,0,0,1
12,74.33333333,0,0,0,1,0,0,1,0,0,0,1
12,86.08333333,0,0,0,1,0,0,1,0,0,0,1
12,74.16666667,0,0,0,1,0,0,1,0,0,0,1
12,74.16666667,0,0,0,1,0,0,1,0,0,0,1
12,78.25,0,0,0,1,0,0,1,0,0,0,1
12,90.08333333,0,0,0,1,0,0,1,0,0,0,1
12,89,0,0,0,1,0,0,1,0,0,0,1
12,89.5,0,0,0,1,0,0,1,0,0,0,1
12,88.75,0,0,0,1,0,0,1,0,0,0,1
12,77.91666667,0,0,0,1,0,0,1,0,0,0,1
12,82.66666667,0,0,0,0,1,0,1,0,0,0,0
12,61.5,0,0,0,0,1,0,1,0,0,0,0
12,76.16666667,0,0,0,0,1,0,1,0,0,0,0
12,63.33333333,0,0,0,0,1,0,1,0,0,0,0
12,61.33333333,0,0,0,0,1,0,1,0,0,0,0
12,75.58333333,0,0,0,0,1,0,1,0,0,0,0
12,64.16666667,0,0,0,0,1,0,1,0,0,0,0
12,62.83333333,0,0,0,0,1,0,1,0,0,0,0
12,82.58333333,0,0,0,0,1,0,1,0,0,0,0
12,64.83333333,0,0,0,0,1,0,1,0,0,0,0
12,75.5,0,0,0,0,1,0,1,0,0,0,0
12,82.08333333,0,0,0,0,1,0,1,0,0,0,0
12,62.25,0,0,0,0,1,0,1,0,0,0,0
12,64.41666667,0,0,0,0,1,0,1,0,0,0,0
12,62.08333333,0,0,0,0,1,0,1,0,0,0,0
12,62.08333333,0,0,0,0,1,0,1,0,0,0,0
12,64.41666667,0,0,0,0,1,0,1,0,0,0,0
12,74.66666667,0,0,0,0,1,0,1,0,0,0,0
12,62.33333333,0,0,0,0,1,0,1,0,0,0,0
12,62.33333333,0,0,0,0,1,0,1,0,0,0,0
12,76.08333333,0,0,0,0,1,0,1,0,0,0,0
12,67.5,0,0,0,0,1,0,1,0,0,0,0
12,65.75,0,0,0,0,1,0,1,0,0,0,0
12,65.75,0,0,0,0,1,0,1,0,0,0,0
12,67.25,0,0,0,0,1,0,1,0,0,0,0
12,92.91666667,0,0,0,0,1,0,1,0,0,0,0
12,93.83333333,0,0,0,0,1,0,1,0,0,0,0
12,93.75,0,0,0,0,1,0,1,0,0,0,0
12,95,0,0,0,0,1,0,1,0,0,0,0
12,92.91666667,0,0,0,0,1,0,1,0,0,0,0
12,93.5,0,0,0,0,1,0,1,0,0,0,0
12,93.5,0,0,0,0,1,0,1,0,0,0,0
12,94.83333333,0,0,0,0,1,0,1,0,0,0,0
12,93.91666667,0,0,0,0,1,0,1,0,0,0,0
12,93.5,0,0,0,0,1,0,1,0,0,0,0
12,94.91666667,0,0,0,0,1,0,1,0,0,0,0
12,67.41666667,0,0,0,0,1,0,1,0,0,0,0
12,66,0,0,0,0,1,0,1,0,0,0,0
12,76.91666667,0,0,0,0,1,0,1,0,0,0,0
12,66.91666667,0,0,0,0,1,0,1,0,0,0,0
12,93.75,0,0,0,0,1,0,1,0,0,0,0
12,94.83333333,0,0,0,0,1,0,1,0,0,0,0
12,94.83333333,0,0,0,0,1,0,1,0,0,0,0
12,93.75,0,0,0,0,1,0,1,0,0,0,0
12,93.58333333,0,0,0,0,1,0,1,0,0,0,0
12,93.66666667,0,0,0,0,1,0,1,0,0,0,0
12,93.66666667,0,0,0,0,1,0,1,0,0,0,0
12,75.16666667,0,0,0,0,1,0,1,0,0,0,0
12,66.58333333,0,0,0,0,1,0,1,0,0,0,0
12,93.58333333,0,0,0,0,1,0,1,0,0,0,0
12,93.16666667,0,0,0,0,1,0,1,0,0,0,0
12,92.58333333,0,0,0,0,1,0,1,0,0,0,0
12,94.5,0,0,0,0,1,0,1,0,0,0,0
12,75.83333333,0,0,0,0,1,0,1,0,0,0,0
12,65.66666667,0,0,0,0,1,0,1,0,0,0,0
12,66.5,0,0,0,0,1,0,1,0,0,0,0
12,66.75,0,0,0,0,1,0,1,0,0,0,0
12,66.33333333,0,0,0,0,1,0,1,0,0,0,0
12,65.58333333,0,0,0,0,1,0,1,0,0,0,0
12,66.66666667,0,0,0,0,1,0,1,0,0,0,0
12,74.83333333,0,0,0,0,1,0,1,0,0,0,0
12,93.41666667,0,0,0,0,1,0,1,0,0,0,0
12,76.91666667,0,0,0,0,1,0,1,0,0,0,0
12,74.83333333,0,0,0,0,1,0,1,0,0,0,0
12,66.16666667,0,0,0,0,1,0,1,0,0,0,0
12,67.25,0,0,0,0,1,0,1,0,0,0,0
12,94.33333333,0,0,0,0,1,0,1,0,0,0,0
12,64.66666667,0,0,0,0,1,0,1,0,0,0,0
12,93.25,0,0,0,0,1,0,1,0,0,0,0
12,92.83333333,0,0,0,0,1,0,1,0,0,0,0
12,93.16666667,0,0,0,0,1,0,1,0,0,0,0
12,76.75,0,0,0,0,1,0,1,0,0,0,0
12,65.66666667,0,0,0,0,1,0,1,0,0,0,0
12,93,0,0,0,0,1,0,1,0,0,0,0
12,75.16666667,0,0,0,0,1,0,1,0,0,0,0
12,66,0,0,0,0,1,0,1,0,0,0,0
12,65.33333333,0,0,0,0,1,0,1,0,0,0,0
12,94.08333333,0,0,0,0,1,0,1,0,0,0,0
12,93,0,0,0,0,1,0,1,0,0,0,0
12,76.5,0,0,0,0,1,0,1,0,0,0,0
12,66.66666667,0,0,0,0,1,0,1,0,0,0,1
12,66.16666667,0,0,0,0,1,0,1,0,0,0,1
12,77.41666667,0,0,0,0,1,0,1,0,0,0,0
12,76,0,0,0,0,1,0,1,0,0,0,0
12,73.33333333,0,0,0,0,1,0,1,0,0,0,0
12,68.16666667,0,0,0,0,1,0,1,0,0,0,0
12,95.33333333,0,0,0,0,1,0,1,0,0,0,0
12,71.5,0,0,0,0,1,0,1,0,0,0,0
12,94.41666667,0,0,0,0,1,0,1,0,0,0,0
12,95.41666667,0,0,0,0,1,0,1,0,0,0,0
12,95.33333333,0,0,0,0,1,0,1,0,0,0,0
12,95.33333333,0,0,0,0,1,0,1,0,0,0,0
12,93.08333333,0,0,0,0,1,0,1,0,0,0,0
12,77.33333333,0,0,0,0,1,0,1,0,0,0,0
12,91.5,0,0,0,0,1,0,1,0,0,0,0
12,94.33333333,0,0,0,0,1,0,1,0,0,0,0
12,95.33333333,0,0,0,0,1,0,1,0,0,0,0
12,95.25,0,0,0,0,1,0,1,0,0,0,0
12,94.41666667,0,0,0,0,1,0,1,0,0,0,0
12,95.33333333,0,0,0,0,1,0,1,0,0,0,0
12,95.25,0,0,0,0,1,0,1,0,0,0,0
12,94.41666667,0,0,0,0,1,0,1,0,0,0,0
12,95.16666667,0,0,0,0,1,0,1,0,0,0,0
12,95.16666667,0,0,0,0,1,0,1,0,0,0,0
12,95,0,0,0,0,1,0,1,0,0,0,0
12,77.16666667,0,0,0,0,1,0,1,0,0,0,0
12,67.25,0,0,0,0,1,0,1,0,0,0,0
12,74.41666667,0,0,0,0,1,0,1,0,0,0,0
12,73.66666667,0,0,0,0,1,0,1,0,0,0,0
12,68.16666667,0,0,0,0,1,0,1,0,0,0,0
